0	1E-5
1	1.0041771043E-5
2	1.0083715302E-5
3	1.0125833485E-5
4	1.0168126302E-5
5	1.0210594467E-5
6	1.0253238695E-5
7	1.0296059705E-5
8	1.033905822E-5
9	1.0382234964E-5
10	1.0425590664E-5
11	1.0469126051E-5
12	1.0512841859E-5
13	1.0556738823E-5
14	1.0600817682E-5
15	1.0645079179E-5
16	1.0689524058E-5
17	1.0734153068E-5
18	1.0778966958E-5
19	1.0823966484E-5
20	1.0869152401E-5
21	1.091452547E-5
22	1.0960086453E-5
23	1.1005836116E-5
24	1.1051775228E-5
25	1.109790456E-5
26	1.1144224887E-5
27	1.1190736987E-5
28	1.1237441642E-5
29	1.1284339634E-5
30	1.1331431752E-5
31	1.1378718785E-5
32	1.1426201527E-5
33	1.1473880773E-5
34	1.1521757325E-5
35	1.1569831983E-5
36	1.1618105555E-5
37	1.1666578848E-5
38	1.1715252676E-5
39	1.1764127853E-5
40	1.1813205198E-5
41	1.1862485533E-5
42	1.1911969682E-5
43	1.1961658474E-5
44	1.2011552741E-5
45	1.2061653317E-5
46	1.2111961039E-5
47	1.216247675E-5
48	1.2213201293E-5
49	1.2264135517E-5
50	1.2315280272E-5
51	1.2366636413E-5
52	1.2418204798E-5
53	1.2469986288E-5
54	1.2521981748E-5
55	1.2574192044E-5
56	1.262661805E-5
57	1.2679260638E-5
58	1.2732120687E-5
59	1.2785199079E-5
60	1.2838496699E-5
61	1.2892014435E-5
62	1.2945753178E-5
63	1.2999713824E-5
64	1.3053897272E-5
65	1.3108304424E-5
66	1.3162936185E-5
67	1.3217793466E-5
68	1.3272877178E-5
69	1.3328188238E-5
70	1.3383727567E-5
71	1.3439496087E-5
72	1.3495494725E-5
73	1.3551724413E-5
74	1.3608186083E-5
75	1.3664880676E-5
76	1.372180913E-5
77	1.3778972393E-5
78	1.3836371413E-5
79	1.3894007141E-5
80	1.3951880535E-5
81	1.4009992554E-5
82	1.4068344161E-5
83	1.4126936325E-5
84	1.4185770015E-5
85	1.4244846207E-5
86	1.430416588E-5
87	1.4363730014E-5
88	1.4423539597E-5
89	1.4483595619E-5
90	1.4543899073E-5
91	1.4604450956E-5
92	1.466525227E-5
93	1.472630402E-5
94	1.4787607215E-5
95	1.4849162869E-5
96	1.4910971997E-5
97	1.4973035621E-5
98	1.5035354765E-5
99	1.5097930458E-5
100	1.5160763732E-5
101	1.5223855624E-5
102	1.5287207174E-5
103	1.5350819428E-5
104	1.5414693432E-5
105	1.547883024E-5
106	1.5543230908E-5
107	1.5607896496E-5
108	1.567282807E-5
109	1.5738026698E-5
110	1.5803493452E-5
111	1.586922941E-5
112	1.5935235652E-5
113	1.6001513263E-5
114	1.6068063332E-5
115	1.6134886954E-5
116	1.6201985225E-5
117	1.6269359246E-5
118	1.6337010125E-5
119	1.6404938971E-5
120	1.6473146898E-5
121	1.6541635025E-5
122	1.6610404474E-5
123	1.6679456373E-5
124	1.6748791853E-5
125	1.6818412049E-5
126	1.6888318102E-5
127	1.6958511155E-5
128	1.7028992358E-5
129	1.7099762863E-5
130	1.7170823827E-5
131	1.7242176413E-5
132	1.7313821786E-5
133	1.7385761116E-5
134	1.7457995579E-5
135	1.7530526354E-5
136	1.7603354624E-5
137	1.7676481579E-5
138	1.774990841E-5
139	1.7823636314E-5
140	1.7897666494E-5
141	1.7972000156E-5
142	1.804663851E-5
143	1.8121582772E-5
144	1.8196834162E-5
145	1.8272393904E-5
146	1.8348263228E-5
147	1.8424443366E-5
148	1.8500935557E-5
149	1.8577741045E-5
150	1.8654861077E-5
151	1.8732296904E-5
152	1.8810049785E-5
153	1.8888120981E-5
154	1.8966511758E-5
155	1.9045223387E-5
156	1.9124257144E-5
157	1.920361431E-5
158	1.928329617E-5
159	1.9363304015E-5
160	1.9443639139E-5
161	1.9524302842E-5
162	1.9605296429E-5
163	1.968662121E-5
164	1.9768278498E-5
165	1.9850269614E-5
166	1.9932595881E-5
167	2.0015258628E-5
168	2.009825919E-5
169	2.0181598905E-5
170	2.0265279118E-5
171	2.0349301176E-5
172	2.0433666435E-5
173	2.0518376253E-5
174	2.0603431994E-5
175	2.0688835026E-5
176	2.0774586725E-5
177	2.0860688469E-5
178	2.0947141642E-5
179	2.1033947633E-5
180	2.1121107838E-5
181	2.1208623655E-5
182	2.1296496489E-5
183	2.138472775E-5
184	2.1473318853E-5
185	2.1562271219E-5
186	2.1651586272E-5
187	2.1741265443E-5
188	2.1831310168E-5
189	2.1921721889E-5
190	2.2012502052E-5
191	2.2103652109E-5
192	2.2195173515E-5
193	2.2287067735E-5
194	2.2379336236E-5
195	2.247198049E-5
196	2.2565001977E-5
197	2.2658402179E-5
198	2.2752182587E-5
199	2.2846344694E-5
200	2.2940890001E-5
201	2.3035820014E-5
202	2.3131136242E-5
203	2.3226840204E-5
204	2.3322933421E-5
205	2.3419417419E-5
206	2.3516293733E-5
207	2.3613563901E-5
208	2.3711229467E-5
209	2.380929198E-5
210	2.3907752997E-5
211	2.4006614077E-5
212	2.4105876788E-5
213	2.4205542701E-5
214	2.4305613395E-5
215	2.4406090452E-5
216	2.4506975463E-5
217	2.4608270022E-5
218	2.4709975729E-5
219	2.4812094192E-5
220	2.4914627022E-5
221	2.5017575837E-5
222	2.5120942262E-5
223	2.5224727924E-5
224	2.5328934461E-5
225	2.5433563512E-5
226	2.5538616725E-5
227	2.5644095754E-5
228	2.5750002256E-5
229	2.5856337896E-5
230	2.5963104346E-5
231	2.6070303281E-5
232	2.6177936384E-5
233	2.6286005344E-5
234	2.6394511855E-5
235	2.6503457618E-5
236	2.6612844339E-5
237	2.672267373E-5
238	2.6832947511E-5
239	2.6943667406E-5
240	2.7054835145E-5
241	2.7166452466E-5
242	2.7278521111E-5
243	2.739104283E-5
244	2.7504019378E-5
245	2.7617452516E-5
246	2.7731344012E-5
247	2.7845695639E-5
248	2.7960509178E-5
249	2.8075786415E-5
250	2.8191529143E-5
251	2.8307739159E-5
252	2.842441827E-5
253	2.8541568286E-5
254	2.8659191026E-5
255	2.8777288313E-5
256	2.8895861977E-5
257	2.9014913855E-5
258	2.9134445791E-5
259	2.9254459633E-5
260	2.9374957238E-5
261	2.9495940468E-5
262	2.9617411192E-5
263	2.9739371285E-5
264	2.9861822628E-5
265	2.998476711E-5
266	3.0108206625E-5
267	3.0232143075E-5
268	3.0356578367E-5
269	3.0481514416E-5
270	3.0606953143E-5
271	3.0732896475E-5
272	3.0859346346E-5
273	3.0986304697E-5
274	3.1113773475E-5
275	3.1241754635E-5
276	3.1370250136E-5
277	3.1499261946E-5
278	3.162879204E-5
279	3.1758842398E-5
280	3.1889415007E-5
281	3.2020511862E-5
282	3.2152134963E-5
283	3.228428632E-5
284	3.2416967945E-5
285	3.2550181861E-5
286	3.2683930096E-5
287	3.2818214685E-5
288	3.2953037669E-5
289	3.3088401099E-5
290	3.3224307028E-5
291	3.336075752E-5
292	3.3497754645E-5
293	3.3635300479E-5
294	3.3773397105E-5
295	3.3912046613E-5
296	3.4051251102E-5
297	3.4191012675E-5
298	3.4331333444E-5
299	3.4472215527E-5
300	3.4613661049E-5
301	3.4755672144E-5
302	3.4898250951E-5
303	3.5041399615E-5
304	3.5185120293E-5
305	3.5329415143E-5
306	3.5474286334E-5
307	3.5619736042E-5
308	3.5765766448E-5
309	3.5912379742E-5
310	3.6059578121E-5
311	3.6207363789E-5
312	3.6355738958E-5
313	3.6504705844E-5
314	3.6654266674E-5
315	3.6804423682E-5
316	3.6955179106E-5
317	3.7106535195E-5
318	3.7258494204E-5
319	3.7411058394E-5
320	3.7564230035E-5
321	3.7718011403E-5
322	3.7872404784E-5
323	3.8027412468E-5
324	3.8183036755E-5
325	3.8339279951E-5
326	3.8496144369E-5
327	3.8653632331E-5
328	3.8811746166E-5
329	3.897048821E-5
330	3.9129860805E-5
331	3.9289866305E-5
332	3.9450507066E-5
333	3.9611785456E-5
334	3.9773703847E-5
335	3.9936264621E-5
336	4.0099470168E-5
337	4.0263322882E-5
338	4.0427825169E-5
339	4.0592979439E-5
340	4.0758788112E-5
341	4.0925253614E-5
342	4.109237838E-5
343	4.1260164853E-5
344	4.142861548E-5
345	4.1597732721E-5
346	4.1767519039E-5
347	4.1937976909E-5
348	4.2109108809E-5
349	4.2280917229E-5
350	4.2453404664E-5
351	4.2626573618E-5
352	4.2800426602E-5
353	4.2974966135E-5
354	4.3150194745E-5
355	4.3326114966E-5
356	4.3502729341E-5
357	4.368004042E-5
358	4.3858050761E-5
359	4.403676293E-5
360	4.4216179501E-5
361	4.4396303056E-5
362	4.4577136184E-5
363	4.4758681483E-5
364	4.4940941558E-5
365	4.5123919022E-5
366	4.5307616497E-5
367	4.5492036612E-5
368	4.5677182003E-5
369	4.5863055316E-5
370	4.6049659203E-5
371	4.6236996325E-5
372	4.6425069352E-5
373	4.6613880959E-5
374	4.6803433832E-5
375	4.6993730663E-5
376	4.7184774153E-5
377	4.7376567012E-5
378	4.7569111955E-5
379	4.7762411707E-5
380	4.7956469002E-5
381	4.8151286581E-5
382	4.8346867192E-5
383	4.8543213592E-5
384	4.8740328546E-5
385	4.8938214829E-5
386	4.913687522E-5
387	4.933631251E-5
388	4.9536529495E-5
389	4.9737528982E-5
390	4.9939313784E-5
391	5.0141886722E-5
392	5.0345250628E-5
393	5.0549408338E-5
394	5.0754362699E-5
395	5.0960116566E-5
396	5.1166672801E-5
397	5.1374034274E-5
398	5.1582203865E-5
399	5.1791184459E-5
400	5.2000978926E-5
401	5.2211590169E-5
402	5.2423021102E-5
403	5.2635274641E-5
404	5.2848353716E-5
405	5.3062261262E-5
406	5.3277000222E-5
407	5.349257355E-5
408	5.3708984204E-5
409	5.3926235154E-5
410	5.4144329377E-5
411	5.4363269857E-5
412	5.4583059588E-5
413	5.4803701571E-5
414	5.5025198815E-5
415	5.5247554339E-5
416	5.5470771168E-5
417	5.5694852337E-5
418	5.5919800889E-5
419	5.6145619873E-5
420	5.637231235E-5
421	5.6599881386E-5
422	5.6828330058E-5
423	5.7057661447E-5
424	5.7287878648E-5
425	5.7518984759E-5
426	5.7750982889E-5
427	5.7983876156E-5
428	5.8217667683E-5
429	5.8452360604E-5
430	5.8687958061E-5
431	5.8924463203E-5
432	5.9161879188E-5
433	5.9400209181E-5
434	5.9639456359E-5
435	5.9879623902E-5
436	6.0120715002E-5
437	6.0362732857E-5
438	6.0605680676E-5
439	6.0849561674E-5
440	6.1094379073E-5
441	6.1340136107E-5
442	6.1586836014E-5
443	6.1834482045E-5
444	6.2083077454E-5
445	6.2332625507E-5
446	6.2583129476E-5
447	6.2834592644E-5
448	6.3087018298E-5
449	6.3340409736E-5
450	6.3594770264E-5
451	6.3850103197E-5
452	6.4106411854E-5
453	6.4363699568E-5
454	6.4621969675E-5
455	6.4881225523E-5
456	6.5141470465E-5
457	6.5402707864E-5
458	6.5664941092E-5
459	6.5928173526E-5
460	6.6192408554E-5
461	6.645764957E-5
462	6.6723899978E-5
463	6.6991163189E-5
464	6.7259442622E-5
465	6.7528741704E-5
466	6.779906387E-5
467	6.8070412564E-5
468	6.8342791236E-5
469	6.8616203347E-5
470	6.8890652363E-5
471	6.9166141759E-5
472	6.9442675019E-5
473	6.9720255634E-5
474	6.9998887103E-5
475	7.0278572933E-5
476	7.0559316638E-5
477	7.0841121742E-5
478	7.1123991775E-5
479	7.1407930276E-5
480	7.169294079E-5
481	7.1979026873E-5
482	7.2266192086E-5
483	7.2554439999E-5
484	7.2843774189E-5
485	7.3134198242E-5
486	7.342571575E-5
487	7.3718330316E-5
488	7.4012045546E-5
489	7.4306865058E-5
490	7.4602792475E-5
491	7.4899831428E-5
492	7.5197985557E-5
493	7.5497258509E-5
494	7.5797653938E-5
495	7.6099175505E-5
496	7.640182688E-5
497	7.6705611741E-5
498	7.7010533771E-5
499	7.7316596662E-5
500	7.7623804114E-5
501	7.7932159834E-5
502	7.8241667536E-5
503	7.8552330941E-5
504	7.8864153778E-5
505	7.9177139785E-5
506	7.9491292703E-5
507	7.9806616284E-5
508	8.0123114287E-5
509	8.0440790476E-5
510	8.0759648624E-5
511	8.1079692511E-5
512	8.1400925923E-5
513	8.1723352655E-5
514	8.2046976507E-5
515	8.2371801288E-5
516	8.2697830813E-5
517	8.3025068903E-5
518	8.3353519388E-5
519	8.3683186104E-5
520	8.4014072893E-5
521	8.4346183606E-5
522	8.4679522098E-5
523	8.5014092234E-5
524	8.5349897882E-5
525	8.5686942921E-5
526	8.6025231234E-5
527	8.636476671E-5
528	8.6705553246E-5
529	8.7047594746E-5
530	8.739089512E-5
531	8.7735458285E-5
532	8.8081288162E-5
533	8.8428388681E-5
534	8.8776763779E-5
535	8.9126417396E-5
536	8.9477353482E-5
537	8.982957599E-5
538	9.0183088883E-5
539	9.0537896126E-5
540	9.0894001693E-5
541	9.1251409563E-5
542	9.1610123722E-5
543	9.1970148161E-5
544	9.2331486876E-5
545	9.2694143872E-5
546	9.3058123158E-5
547	9.3423428747E-5
548	9.3790064662E-5
549	9.4158034928E-5
550	9.4527343578E-5
551	9.4897994649E-5
552	9.5269992184E-5
553	9.5643340233E-5
554	9.601804285E-5
555	9.6394104094E-5
556	9.6771528031E-5
557	9.7150318732E-5
558	9.7530480271E-5
559	9.7912016731E-5
560	9.8294932197E-5
561	9.8679230761E-5
562	9.9064916518E-5
563	9.9451993571E-5
564	9.9840466026E-5
565	1.0023033799E-4
566	1.0062161359E-4
567	1.0101429694E-4
568	1.0140839216E-4
569	1.0180390338E-4
570	1.0220083475E-4
571	1.025991904E-4
572	1.0299897447E-4
573	1.0340019111E-4
574	1.0380284448E-4
575	1.0420693872E-4
576	1.0461247801E-4
577	1.0501946651E-4
578	1.0542790838E-4
579	1.0583780781E-4
580	1.0624916896E-4
581	1.0666199602E-4
582	1.0707629317E-4
583	1.0749206461E-4
584	1.0790931452E-4
585	1.083280471E-4
586	1.0874826656E-4
587	1.0916997709E-4
588	1.0959318289E-4
589	1.1001788819E-4
590	1.1044409719E-4
591	1.1087181411E-4
592	1.1130104317E-4
593	1.1173178859E-4
594	1.121640546E-4
595	1.1259784542E-4
596	1.1303316529E-4
597	1.1347001844E-4
598	1.139084091E-4
599	1.1434834152E-4
600	1.1478981994E-4
601	1.1523284859E-4
602	1.1567743173E-4
603	1.1612357361E-4
604	1.1657127847E-4
605	1.1702055057E-4
606	1.1747139417E-4
607	1.1792381351E-4
608	1.1837781285E-4
609	1.1883339647E-4
610	1.1929056861E-4
611	1.1974933355E-4
612	1.2020969554E-4
613	1.2067165886E-4
614	1.2113522776E-4
615	1.2160040652E-4
616	1.2206719941E-4
617	1.225356107E-4
618	1.2300564465E-4
619	1.2347730555E-4
620	1.2395059766E-4
621	1.2442552526E-4
622	1.2490209262E-4
623	1.2538030402E-4
624	1.2586016373E-4
625	1.2634167602E-4
626	1.2682484518E-4
627	1.2730967547E-4
628	1.2779617117E-4
629	1.2828433655E-4
630	1.287741759E-4
631	1.2926569348E-4
632	1.2975889357E-4
633	1.3025378043E-4
634	1.3075035835E-4
635	1.312486316E-4
636	1.3174860443E-4
637	1.3225028114E-4
638	1.3275366597E-4
639	1.332587632E-4
640	1.337655771E-4
641	1.3427411192E-4
642	1.3478437194E-4
643	1.352963614E-4
644	1.3581008458E-4
645	1.3632554573E-4
646	1.3684274909E-4
647	1.3736169893E-4
648	1.378823995E-4
649	1.3840485504E-4
650	1.389290698E-4
651	1.3945504801E-4
652	1.3998279393E-4
653	1.4051231179E-4
654	1.4104360582E-4
655	1.4157668025E-4
656	1.4211153931E-4
657	1.4264818723E-4
658	1.4318662821E-4
659	1.437268665E-4
660	1.4426890628E-4
661	1.4481275178E-4
662	1.4535840719E-4
663	1.4590587673E-4
664	1.4645516458E-4
665	1.4700627494E-4
666	1.4755921199E-4
667	1.4811397992E-4
668	1.4867058291E-4
669	1.4922902513E-4
670	1.4978931074E-4
671	1.5035144391E-4
672	1.5091542879E-4
673	1.5148126954E-4
674	1.5204897031E-4
675	1.5261853522E-4
676	1.5318996842E-4
677	1.5376327404E-4
678	1.5433845619E-4
679	1.5491551899E-4
680	1.5549446655E-4
681	1.5607530298E-4
682	1.5665803235E-4
683	1.5724265877E-4
684	1.5782918632E-4
685	1.5841761906E-4
686	1.5900796106E-4
687	1.5960021639E-4
688	1.6019438909E-4
689	1.6079048321E-4
690	1.6138850277E-4
691	1.6198845181E-4
692	1.6259033435E-4
693	1.6319415438E-4
694	1.6379991593E-4
695	1.6440762296E-4
696	1.6501727948E-4
697	1.6562888945E-4
698	1.6624245683E-4
699	1.6685798559E-4
700	1.6747547966E-4
701	1.6809494298E-4
702	1.6871637948E-4
703	1.6933979307E-4
704	1.6996518766E-4
705	1.7059256713E-4
706	1.7122193538E-4
707	1.7185329628E-4
708	1.7248665369E-4
709	1.7312201145E-4
710	1.7375937342E-4
711	1.743987434E-4
712	1.7504012523E-4
713	1.7568352271E-4
714	1.7632893962E-4
715	1.7697637975E-4
716	1.7762584686E-4
717	1.7827734471E-4
718	1.7893087704E-4
719	1.7958644759E-4
720	1.8024406005E-4
721	1.8090371815E-4
722	1.8156542556E-4
723	1.8222918597E-4
724	1.8289500303E-4
725	1.8356288039E-4
726	1.8423282168E-4
727	1.8490483053E-4
728	1.8557891054E-4
729	1.8625506529E-4
730	1.8693329837E-4
731	1.8761361333E-4
732	1.8829601371E-4
733	1.8898050305E-4
734	1.8966708485E-4
735	1.9035576261E-4
736	1.9104653982E-4
737	1.9173941994E-4
738	1.9243440642E-4
739	1.9313150268E-4
740	1.9383071214E-4
741	1.945320382E-4
742	1.9523548424E-4
743	1.9594105362E-4
744	1.9664874969E-4
745	1.9735857577E-4
746	1.9807053517E-4
747	1.9878463118E-4
748	1.9950086707E-4
749	2.0021924611E-4
750	2.0093977151E-4
751	2.016624465E-4
752	2.0238727427E-4
753	2.03114258E-4
754	2.0384340085E-4
755	2.0457470594E-4
756	2.0530817641E-4
757	2.0604381535E-4
758	2.0678162582E-4
759	2.0752161089E-4
760	2.082637736E-4
761	2.0900811694E-4
762	2.0975464392E-4
763	2.1050335751E-4
764	2.1125426065E-4
765	2.1200735627E-4
766	2.1276264728E-4
767	2.1352013655E-4
768	2.1427982694E-4
769	2.150417213E-4
770	2.1580582242E-4
771	2.1657213311E-4
772	2.1734065614E-4
773	2.1811139423E-4
774	2.1888435011E-4
775	2.1965952648E-4
776	2.20436926E-4
777	2.2121655132E-4
778	2.2199840507E-4
779	2.2278248983E-4
780	2.2356880817E-4
781	2.2435736265E-4
782	2.2514815578E-4
783	2.2594119005E-4
784	2.2673646793E-4
785	2.2753399186E-4
786	2.2833376426E-4
787	2.2913578752E-4
788	2.2994006398E-4
789	2.30746596E-4
790	2.3155538586E-4
791	2.3236643586E-4
792	2.3317974823E-4
793	2.3399532521E-4
794	2.3481316899E-4
795	2.3563328172E-4
796	2.3645566555E-4
797	2.3728032259E-4
798	2.381072549E-4
799	2.3893646455E-4
800	2.3976795355E-4
801	2.4060172388E-4
802	2.4143777751E-4
803	2.4227611636E-4
804	2.4311674233E-4
805	2.439596573E-4
806	2.4480486308E-4
807	2.456523615E-4
808	2.4650215431E-4
809	2.4735424327E-4
810	2.4820863007E-4
811	2.4906531641E-4
812	2.4992430391E-4
813	2.507855942E-4
814	2.5164918886E-4
815	2.5251508942E-4
816	2.533832974E-4
817	2.5425381427E-4
818	2.551266415E-4
819	2.5600178047E-4
820	2.5687923258E-4
821	2.5775899917E-4
822	2.5864108153E-4
823	2.5952548094E-4
824	2.6041219865E-4
825	2.6130123585E-4
826	2.6219259371E-4
827	2.6308627336E-4
828	2.6398227589E-4
829	2.6488060236E-4
830	2.657812538E-4
831	2.6668423118E-4
832	2.6758953546E-4
833	2.6849716754E-4
834	2.6940712831E-4
835	2.7031941858E-4
836	2.7123403917E-4
837	2.7215099084E-4
838	2.7307027429E-4
839	2.7399189022E-4
840	2.7491583927E-4
841	2.7584212204E-4
842	2.767707391E-4
843	2.7770169098E-4
844	2.7863497816E-4
845	2.7957060108E-4
846	2.8050856017E-4
847	2.8144885577E-4
848	2.8239148822E-4
849	2.8333645779E-4
850	2.8428376475E-4
851	2.8523340928E-4
852	2.8618539155E-4
853	2.8713971167E-4
854	2.8809636973E-4
855	2.8905536576E-4
856	2.9001669976E-4
